"listid","sellerid","eventid","dateid","numtickets","priceperticket","totalprice","listtime"
3772,29007,1405,1851,30,86,2580,"2008-01-25T09:17:58.000"
5949,45724,1942,1851,12,243,2916,"2008-01-25T06:44:28.000"
5527,2278,8582,1851,14,133,1862,"2008-01-25T12:50:36.000"
8028,21723,8580,1851,28,39,1092,"2008-01-25T03:44:01.000"
5987,46237,6900,1851,26,127,3302,"2008-01-25T08:48:12.000"
9776,15791,980,1851,16,249,3984,"2008-01-25T12:43:07.000"
8241,49939,5169,1851,16,118,1888,"2008-01-25T08:22:31.000"
10673,26804,8656,1851,2,154,308,"2008-01-25T05:12:16.000"
8540,2278,64,1851,3,25,75,"2008-01-25T01:49:24.000"
11816,21031,64,1851,26,174,4524,"2008-01-25T10:38:54.000"
14948,3877,8655,1851,12,130,1560,"2008-01-25T04:26:07.000"
13977,46212,2508,1851,2,144,288,"2008-01-25T01:17:02.000"
17234,4967,7061,1851,5,195,975,"2008-01-25T06:51:05.000"
16276,44091,1269,1851,24,163,3912,"2008-01-25T08:36:48.000"
18244,26474,4478,1851,12,51,612,"2008-01-25T03:22:21.000"
19638,29296,6627,1851,10,95,950,"2008-01-25T01:02:05.000"
18304,44473,3534,1851,5,160,800,"2008-01-25T10:19:05.000"
19762,49173,5788,1851,30,170,5100,"2008-01-25T02:29:29.000"
18334,36267,2004,1851,16,241,3856,"2008-01-25T01:33:51.000"
20832,34463,7122,1851,20,120,2400,"2008-01-25T06:56:44.000"
21232,21922,695,1851,6,124,744,"2008-01-25T10:02:37.000"
27065,14764,4223,1851,2,128,256,"2008-01-25T10:11:14.000"
27648,41350,7427,1851,12,103,1236,"2008-01-25T10:04:00.000"
28034,12728,5543,1851,9,78,702,"2008-01-25T02:49:02.000"
30903,19546,603,1851,18,78,1404,"2008-01-25T06:40:52.000"
32003,9679,4198,1851,12,197,2364,"2008-01-25T06:44:49.000"
31034,31461,1018,1851,3,256,768,"2008-01-25T04:51:09.000"
36352,21386,1105,1851,12,302,3624,"2008-01-25T07:59:12.000"
37071,38244,7981,1851,9,110,990,"2008-01-25T08:09:28.000"
37794,38242,3371,1851,3,90,270,"2008-01-25T04:04:45.000"
38294,19245,4991,1851,7,268,1876,"2008-01-25T10:43:51.000"
41023,9434,7246,1851,6,105,630,"2008-01-25T04:27:13.000"
38501,2934,8085,1851,7,302,2114,"2008-01-25T03:18:44.000"
44582,36316,4474,1851,22,21,462,"2008-01-25T10:45:07.000"
40660,4659,7335,1851,18,223,4014,"2008-01-25T09:40:28.000"
44756,10736,4278,1851,18,24,432,"2008-01-25T06:35:27.000"
41520,27482,3677,1851,5,218,1090,"2008-01-25T08:45:29.000"
47247,7115,1987,1851,1,83,83,"2008-01-25T03:00:24.000"
42692,22253,8690,1851,18,276,4968,"2008-01-25T05:57:05.000"
47675,16419,4415,1851,16,331,5296,"2008-01-25T09:01:43.000"
42746,13003,429,1851,22,129,2838,"2008-01-25T10:51:37.000"
59680,7308,8643,1851,2,263,526,"2008-01-25T11:50:40.000"
47090,10974,5259,1851,22,209,4598,"2008-01-25T10:16:44.000"
60292,44600,6974,1851,7,40,280,"2008-01-25T07:01:23.000"
47909,43623,1995,1851,1,158,158,"2008-01-25T04:49:43.000"
61129,41274,5624,1851,24,468,11232,"2008-01-25T10:43:05.000"
49039,10487,1105,1851,14,229,3206,"2008-01-25T10:02:15.000"
61437,6622,7,1851,16,265,4240,"2008-01-25T10:11:14.000"
49738,2083,7987,1851,4,212,848,"2008-01-25T08:31:52.000"
68747,39731,5829,1851,24,73,1752,"2008-01-25T11:25:43.000"
51830,11875,7035,1851,1,349,349,"2008-01-25T03:08:01.000"
68924,24556,4991,1851,7,91,637,"2008-01-25T08:41:16.000"
57231,10656,8494,1851,16,350,5600,"2008-01-25T12:36:08.000"
71430,4565,7317,1851,24,158,3792,"2008-01-25T06:03:40.000"
58937,6156,3460,1851,2,24,48,"2008-01-25T03:26:45.000"
78316,19796,8279,1851,12,287,3444,"2008-01-25T08:30:52.000"
59398,15010,24,1851,8,298,2384,"2008-01-25T11:12:53.000"
80894,29367,6508,1851,18,230,4140,"2008-01-25T08:04:09.000"
59545,39767,2288,1851,10,280,2800,"2008-01-25T06:34:33.000"
83894,5818,1939,1851,9,225,2025,"2008-01-25T02:58:00.000"
65890,40024,7143,1851,3,390,1170,"2008-01-25T09:42:16.000"
84191,7277,4458,1851,14,354,4956,"2008-01-25T04:20:03.000"
68660,38379,2693,1851,3,339,1017,"2008-01-25T11:07:56.000"
84905,31309,8333,1851,1,259,259,"2008-01-25T06:04:51.000"
69957,9704,2113,1851,10,35,350,"2008-01-25T05:27:32.000"
85082,2307,4167,1851,7,489,3423,"2008-01-25T04:53:11.000"
71672,26652,460,1851,1,65,65,"2008-01-25T12:21:51.000"
90130,967,8340,1851,1,140,140,"2008-01-25T09:12:26.000"
72163,27649,2360,1851,10,293,2930,"2008-01-25T07:34:56.000"
93377,25921,5648,1851,9,193,1737,"2008-01-25T07:06:34.000"
72368,1498,4160,1851,6,487,2922,"2008-01-25T03:39:09.000"
94040,46230,3184,1851,10,345,3450,"2008-01-25T08:09:17.000"
73291,2464,1664,1851,14,446,6244,"2008-01-25T01:47:19.000"
96495,40101,6451,1851,2,459,918,"2008-01-25T11:51:34.000"
75377,12966,5979,1851,14,150,2100,"2008-01-25T12:29:49.000"
97880,34752,6748,1851,24,164,3936,"2008-01-25T09:24:57.000"
75702,47220,89,1851,18,402,7236,"2008-01-25T02:36:50.000"
98079,44869,7591,1851,16,354,5664,"2008-01-25T02:44:18.000"
77761,28289,8177,1851,20,243,4860,"2008-01-25T08:17:53.000"
98519,22477,5957,1851,10,236,2360,"2008-01-25T12:28:27.000"
80484,25093,1664,1851,7,240,1680,"2008-01-25T08:16:03.000"
100213,45421,5310,1851,12,210,2520,"2008-01-25T09:05:44.000"
85083,11159,5501,1851,2,217,434,"2008-01-25T02:27:24.000"
100481,31067,7,1851,7,207,1449,"2008-01-25T02:09:21.000"
86643,5912,3906,1851,7,390,2730,"2008-01-25T12:47:45.000"
104074,125,5542,1851,4,202,808,"2008-01-25T06:47:48.000"
88575,24936,3767,1851,2,438,876,"2008-01-25T04:50:35.000"
106050,26884,4994,1851,1,436,436,"2008-01-25T08:40:50.000"
97524,32163,8702,1851,3,197,591,"2008-01-25T01:38:24.000"
106384,45308,4436,1851,9,38,342,"2008-01-25T12:43:15.000"
101641,18389,3887,1851,4,331,1324,"2008-01-25T05:07:14.000"
108290,14070,4562,1851,20,471,9420,"2008-01-25T03:59:00.000"
101742,38393,7005,1851,18,23,414,"2008-01-25T03:08:25.000"
112661,42006,4924,1851,16,22,352,"2008-01-25T07:46:01.000"
102952,28347,4586,1851,3,416,1248,"2008-01-25T09:01:29.000"
115286,39117,4991,1851,1,249,249,"2008-01-25T02:55:05.000"
104598,20735,1797,1851,7,66,462,"2008-01-25T12:17:45.000"
115331,26271,5434,1851,12,354,4248,"2008-01-25T01:04:20.000"
114538,19697,2668,1851,22,452,9944,"2008-01-25T10:40:09.000"
116965,29630,910,1851,2,230,460,"2008-01-25T02:15:39.000"
115578,4963,2260,1851,12,358,4296,"2008-01-25T12:17:24.000"
126420,36107,3557,1851,12,174,2088,"2008-01-25T07:43:03.000"
119817,23120,2325,1851,8,234,1872,"2008-01-25T07:40:29.000"
126909,24005,6256,1851,14,107,1498,"2008-01-25T02:58:19.000"
125774,47747,7024,1851,7,195,1365,"2008-01-25T06:54:32.000"
128425,20600,5011,1851,10,351,3510,"2008-01-25T10:07:01.000"
131221,5180,8179,1851,20,481,9620,"2008-01-25T11:24:24.000"
130871,31031,7269,1851,7,112,784,"2008-01-25T05:33:59.000"
135358,5080,8345,1851,3,301,903,"2008-01-25T09:28:45.000"
132498,39478,7704,1851,18,110,1980,"2008-01-25T10:30:49.000"
140504,47441,3781,1851,14,359,5026,"2008-01-25T10:14:48.000"
133803,46264,1670,1851,24,289,6936,"2008-01-25T11:18:51.000"
141598,35980,7258,1851,4,491,1964,"2008-01-25T07:32:43.000"
135079,43203,1275,1851,5,352,1760,"2008-01-25T09:21:10.000"
141926,29203,3020,1851,5,191,955,"2008-01-25T09:02:18.000"
145564,42223,7513,1851,2,165,330,"2008-01-25T03:55:13.000"
143019,25872,6880,1851,5,273,1365,"2008-01-25T10:41:04.000"
148047,9684,8762,1851,22,461,10142,"2008-01-25T05:36:33.000"
147356,21858,3209,1851,6,121,726,"2008-01-25T06:29:25.000"
150473,10781,3021,1851,12,23,276,"2008-01-25T05:18:42.000"
149527,20143,6185,1851,8,447,3576,"2008-01-25T12:29:56.000"
158836,48850,8085,1851,20,264,5280,"2008-01-25T05:25:03.000"
149963,3087,6772,1851,14,105,1470,"2008-01-25T07:20:17.000"
160226,12608,5511,1851,18,338,6084,"2008-01-25T07:50:15.000"
150075,41934,5501,1851,24,182,4368,"2008-01-25T01:06:25.000"
160498,28721,4107,1851,4,362,1448,"2008-01-25T12:33:02.000"
155159,30588,4317,1851,3,297,891,"2008-01-25T02:15:19.000"
160850,21553,8390,1851,9,220,1980,"2008-01-25T06:28:59.000"
156089,23758,6482,1851,2,213,426,"2008-01-25T05:55:09.000"
167007,42291,6583,1851,20,368,7360,"2008-01-25T03:05:05.000"
156979,41899,563,1851,6,459,2754,"2008-01-25T12:51:24.000"
168851,40050,5310,1851,12,395,4740,"2008-01-25T02:08:39.000"
160238,49858,5554,1851,12,132,1584,"2008-01-25T01:44:51.000"
169636,45285,783,1851,24,330,7920,"2008-01-25T01:21:31.000"
161056,40446,5125,1851,8,167,1336,"2008-01-25T12:24:48.000"
170911,26672,5312,1851,10,326,3260,"2008-01-25T03:54:55.000"
161154,17247,6826,1851,14,99,1386,"2008-01-25T12:59:49.000"
174199,22722,811,1851,18,309,5562,"2008-01-25T02:18:31.000"
165454,30002,8265,1851,7,99,693,"2008-01-25T06:50:42.000"
175511,20705,5237,1851,16,72,1152,"2008-01-25T03:34:59.000"
166387,9,2530,1851,6,34,204,"2008-01-25T05:13:17.000"
176287,43969,3919,1851,24,40,960,"2008-01-25T02:06:29.000"
166523,36514,664,1851,24,433,10392,"2008-01-25T04:49:24.000"
180848,39827,5829,1851,7,104,728,"2008-01-25T10:03:10.000"
168119,23252,6119,1851,4,427,1708,"2008-01-25T07:31:14.000"
208022,9587,5793,1851,2,2129,4258,"2008-01-25T12:16:43.000"
168499,17400,1670,1851,5,315,1575,"2008-01-25T01:39:29.000"
212516,10856,6926,1851,4,1474,5896,"2008-01-25T06:11:39.000"
168905,45168,761,1851,9,77,693,"2008-01-25T02:16:58.000"
213108,39973,755,1851,6,532,3192,"2008-01-25T10:33:30.000"
169095,27802,6119,1851,18,336,6048,"2008-01-25T01:25:45.000"
214331,21896,1786,1851,7,1694,11858,"2008-01-25T09:16:58.000"
170993,15922,7977,1851,5,476,2380,"2008-01-25T01:33:35.000"
214709,31982,1537,1851,4,2099,8396,"2008-01-25T12:07:22.000"
174035,46733,2618,1851,20,165,3300,"2008-01-25T08:56:31.000"
217995,29636,6257,1851,5,1143,5715,"2008-01-25T05:01:05.000"
175904,40787,885,1851,22,429,9438,"2008-01-25T01:37:59.000"
218997,13756,5814,1851,1,1175,1175,"2008-01-25T12:56:21.000"
176312,36656,773,1851,9,93,837,"2008-01-25T02:12:37.000"
219804,25336,5449,1851,1,440,440,"2008-01-25T05:33:27.000"
179252,21714,2094,1851,14,58,812,"2008-01-25T05:42:11.000"
220040,14497,6564,1851,5,1490,7450,"2008-01-25T11:29:26.000"
206392,49096,4804,1851,5,1761,8805,"2008-01-25T11:34:37.000"
221833,40622,8553,1851,8,1646,13168,"2008-01-25T09:14:06.000"
206549,47200,2360,1851,7,1118,7826,"2008-01-25T01:55:57.000"
225137,19124,7735,1851,1,973,973,"2008-01-25T01:10:05.000"
209464,49276,3160,1851,3,1986,5958,"2008-01-25T12:38:27.000"
228000,48778,1438,1851,3,2287,6861,"2008-01-25T03:59:04.000"
211597,7870,7147,1851,2,499,998,"2008-01-25T07:30:22.000"
228040,22736,1476,1851,5,434,2170,"2008-01-25T12:49:28.000"
214209,1387,5016,1851,2,2105,4210,"2008-01-25T02:43:13.000"
228123,17191,2963,1851,5,1589,7945,"2008-01-25T06:31:11.000"
217576,45446,504,1851,2,2214,4428,"2008-01-25T04:49:30.000"
229385,45080,4558,1851,6,1704,10224,"2008-01-25T11:44:45.000"
217822,24,4490,1851,1,614,614,"2008-01-25T07:18:46.000"
229941,10473,3718,1851,2,2020,4040,"2008-01-25T10:26:45.000"
218338,45899,4345,1851,1,1697,1697,"2008-01-25T08:57:04.000"
230725,12329,2725,1851,4,2450,9800,"2008-01-25T10:58:26.000"
220049,13486,3780,1851,4,512,2048,"2008-01-25T10:27:10.000"
832,5065,6086,1851,30,177,5310,"2008-01-25T12:10:50.000"
222559,4460,3765,1851,1,2101,2101,"2008-01-25T01:13:32.000"
4153,41678,3906,1851,12,248,2976,"2008-01-25T11:33:52.000"
225094,23792,2092,1851,5,2111,10555,"2008-01-25T10:17:02.000"
6346,29319,3117,1851,10,209,2090,"2008-01-25T08:44:48.000"
228918,20524,1475,1851,3,882,2646,"2008-01-25T06:06:58.000"
7211,32728,8573,1851,10,202,2020,"2008-01-25T03:20:02.000"
231770,31047,2406,1851,2,536,1072,"2008-01-25T09:10:17.000"
7541,26824,4160,1851,22,249,5478,"2008-01-25T05:26:39.000"
7797,23004,1923,1851,22,148,3256,"2008-01-25T03:49:39.000"
8356,1200,4929,1851,16,187,2992,"2008-01-25T12:06:08.000"
10219,33640,2276,1851,10,160,1600,"2008-01-25T04:40:20.000"
19478,19670,7514,1851,16,180,2880,"2008-01-25T09:25:49.000"
21533,48683,4654,1851,16,203,3248,"2008-01-25T08:15:07.000"
21932,13291,5011,1851,5,157,785,"2008-01-25T11:11:47.000"
24568,25193,792,1851,10,109,1090,"2008-01-25T10:11:54.000"
36472,21947,3523,1851,5,44,220,"2008-01-25T07:28:12.000"
37884,2934,3450,1851,20,66,1320,"2008-01-25T04:01:13.000"
38128,48432,1929,1851,20,88,1760,"2008-01-25T06:41:18.000"
39620,18707,4436,1851,16,120,1920,"2008-01-25T10:26:59.000"
41076,31901,1062,1851,3,190,570,"2008-01-25T05:12:10.000"
44402,654,1392,1851,5,330,1650,"2008-01-25T09:50:16.000"
48663,34078,743,1851,7,238,1666,"2008-01-25T05:42:51.000"
48691,9335,1068,1851,24,35,840,"2008-01-25T01:22:06.000"
51947,2273,4888,1851,22,140,3080,"2008-01-25T08:56:45.000"
55684,47821,4787,1851,12,90,1080,"2008-01-25T11:00:37.000"
56562,32415,2911,1851,22,42,924,"2008-01-25T11:39:34.000"
56970,14455,504,1851,20,222,4440,"2008-01-25T04:44:52.000"
61409,4035,237,1851,9,472,4248,"2008-01-25T03:36:13.000"
71198,40866,6499,1851,12,467,5604,"2008-01-25T01:28:41.000"
73374,37612,1475,1851,10,179,1790,"2008-01-25T04:29:41.000"
76302,23841,8255,1851,9,295,2655,"2008-01-25T05:02:53.000"
77359,21641,8793,1851,2,406,812,"2008-01-25T03:16:05.000"
77677,15209,664,1851,6,168,1008,"2008-01-25T06:55:09.000"
78984,32375,733,1851,16,281,4496,"2008-01-25T05:08:38.000"
79346,8494,5169,1851,2,122,244,"2008-01-25T09:46:17.000"
84189,18695,5254,1851,10,197,1970,"2008-01-25T01:35:45.000"
88895,16616,1563,1851,18,123,2214,"2008-01-25T03:05:29.000"
92616,25195,5607,1851,3,446,1338,"2008-01-25T10:04:18.000"
92902,45912,4617,1851,1,93,93,"2008-01-25T12:44:13.000"
96221,23116,878,1851,4,379,1516,"2008-01-25T04:37:44.000"
97287,41215,7807,1851,1,57,57,"2008-01-25T04:39:57.000"
101218,29052,8659,1851,14,328,4592,"2008-01-25T08:31:45.000"
101249,31724,2709,1851,8,87,696,"2008-01-25T02:22:06.000"
101389,49749,4584,1851,20,345,6900,"2008-01-25T09:53:00.000"
108961,1024,8196,1851,9,358,3222,"2008-01-25T03:32:42.000"
109714,5085,3494,1851,6,499,2994,"2008-01-25T05:29:48.000"
115022,33275,2192,1851,4,258,1032,"2008-01-25T07:47:04.000"
116767,29820,5661,1851,20,440,8800,"2008-01-25T09:42:58.000"
118703,35008,6131,1851,4,216,864,"2008-01-25T04:59:49.000"
130030,17797,4415,1851,4,441,1764,"2008-01-25T10:10:15.000"
130290,49580,757,1851,2,151,302,"2008-01-25T05:52:40.000"
131867,44808,1664,1851,1,86,86,"2008-01-25T04:53:45.000"
131902,33550,4805,1851,14,108,1512,"2008-01-25T06:49:49.000"
134444,12744,4829,1851,9,327,2943,"2008-01-25T06:13:53.000"
135618,36030,5984,1851,24,193,4632,"2008-01-25T08:14:01.000"
136262,784,851,1851,14,78,1092,"2008-01-25T10:53:41.000"
136416,44884,4881,1851,5,387,1935,"2008-01-25T11:55:55.000"
136785,41702,8655,1851,12,37,444,"2008-01-25T03:58:12.000"
140077,17461,281,1851,7,303,2121,"2008-01-25T06:44:39.000"
142456,20269,5580,1851,14,332,4648,"2008-01-25T06:54:22.000"
145448,18011,6055,1851,9,23,207,"2008-01-25T04:02:12.000"
147758,23335,3822,1851,12,47,564,"2008-01-25T06:00:11.000"
158325,37466,3890,1851,16,191,3056,"2008-01-25T07:25:08.000"
162577,37181,7035,1851,10,24,240,"2008-01-25T06:48:16.000"
165563,801,3117,1851,1,110,110,"2008-01-25T03:39:13.000"
168572,33300,6096,1851,1,309,309,"2008-01-25T03:05:41.000"
170356,45774,8192,1851,3,76,228,"2008-01-25T05:00:18.000"
172239,26238,1068,1851,7,33,231,"2008-01-25T04:35:26.000"
172273,43948,6884,1851,2,180,360,"2008-01-25T11:02:37.000"
176503,35657,4761,1851,20,390,7800,"2008-01-25T04:49:56.000"
179021,13556,6696,1851,22,454,9988,"2008-01-25T04:50:24.000"
205205,28466,2720,1851,3,1637,4911,"2008-01-25T03:28:54.000"
206143,41799,5453,1851,3,750,2250,"2008-01-25T07:25:07.000"
210676,20041,3122,1851,2,2274,4548,"2008-01-25T03:19:46.000"
211647,49905,2821,1851,6,1605,9630,"2008-01-25T08:48:44.000"
212175,34182,6341,1851,8,2403,19224,"2008-01-25T03:25:28.000"
213819,2407,8052,1851,5,711,3555,"2008-01-25T11:29:59.000"
215719,33191,7443,1851,4,2090,8360,"2008-01-25T04:28:27.000"
216665,16358,1475,1851,7,649,4543,"2008-01-25T11:44:40.000"
220029,38533,8064,1851,5,1234,6170,"2008-01-25T05:00:34.000"
220373,46941,6025,1851,8,2138,17104,"2008-01-25T06:18:45.000"
223296,6661,5739,1851,6,1410,8460,"2008-01-25T01:50:02.000"
224140,42291,8547,1851,6,768,4608,"2008-01-25T10:48:12.000"
226432,12998,7114,1851,6,627,3762,"2008-01-25T10:06:25.000"
228758,44274,3002,1851,4,466,1864,"2008-01-25T08:38:48.000"
229039,21820,7984,1851,2,1968,3936,"2008-01-25T12:21:01.000"
230974,28518,8596,1851,1,1130,1130,"2008-01-25T06:25:02.000"
233407,48525,8085,1851,6,811,4866,"2008-01-25T07:50:18.000"
897,31666,6207,1852,24,192,4608,"2008-01-26T05:21:32.000"
162,27703,2906,1852,12,142,1704,"2008-01-26T07:20:03.000"
3199,7631,1611,1852,14,183,2562,"2008-01-26T02:49:53.000"
1821,43106,6716,1852,16,97,1552,"2008-01-26T01:42:25.000"
4461,13504,838,1852,10,131,1310,"2008-01-26T11:27:38.000"
6290,21417,4554,1852,14,152,2128,"2008-01-26T05:51:38.000"
5970,47499,8432,1852,2,101,202,"2008-01-26T11:57:18.000"
7002,10582,8690,1852,10,78,780,"2008-01-26T09:33:07.000"
7415,33694,8250,1852,18,243,4374,"2008-01-26T01:00:28.000"
14237,39967,2406,1852,2,245,490,"2008-01-26T11:25:59.000"
18296,44405,363,1852,26,47,1222,"2008-01-26T12:56:15.000"
16813,13432,3431,1852,18,151,2718,"2008-01-26T03:01:34.000"
18862,28532,1563,1852,3,57,171,"2008-01-26T05:29:19.000"
19843,1516,3466,1852,24,158,3792,"2008-01-26T01:53:51.000"
19030,23867,6849,1852,28,20,560,"2008-01-26T03:22:48.000"
20225,49379,1026,1852,9,240,2160,"2008-01-26T03:56:31.000"
19302,42283,7258,1852,5,27,135,"2008-01-26T11:36:57.000"
23238,23473,6093,1852,9,109,981,"2008-01-26T05:19:00.000"
19568,27887,1923,1852,4,50,200,"2008-01-26T09:45:44.000"
23805,49212,8052,1852,3,126,378,"2008-01-26T10:40:44.000"
21005,41462,8701,1852,16,235,3760,"2008-01-26T09:47:49.000"
27506,38639,5611,1852,5,91,455,"2008-01-26T02:29:51.000"
22680,17772,4881,1852,28,211,5908,"2008-01-26T03:50:15.000"
33585,22764,5817,1852,18,226,4068,"2008-01-26T04:14:00.000"
23860,43060,7614,1852,28,60,1680,"2008-01-26T09:26:58.000"
35312,4073,8282,1852,14,66,924,"2008-01-26T09:56:31.000"
26294,37399,3209,1852,3,38,114,"2008-01-26T01:27:17.000"
41885,22605,3531,1852,8,173,1384,"2008-01-26T09:25:25.000"
28655,13579,3714,1852,14,155,2170,"2008-01-26T11:56:12.000"
44530,6506,838,1852,18,142,2556,"2008-01-26T02:00:54.000"
29290,17249,5687,1852,8,235,1880,"2008-01-26T11:25:36.000"
44772,25,6539,1852,18,39,702,"2008-01-26T04:55:54.000"
30989,44795,4390,1852,6,192,1152,"2008-01-26T08:01:53.000"
54326,33996,1530,1852,3,283,849,"2008-01-26T04:56:30.000"
31799,38143,6636,1852,9,296,2664,"2008-01-26T11:46:34.000"
60337,24072,5303,1852,1,205,205,"2008-01-26T02:33:19.000"
31936,18689,6387,1852,14,323,4522,"2008-01-26T08:39:36.000"
60966,13325,7977,1852,1,405,405,"2008-01-26T09:42:43.000"
32517,29786,5034,1852,3,326,978,"2008-01-26T12:47:06.000"
64320,7368,3020,1852,4,323,1292,"2008-01-26T04:48:59.000"
33002,46231,3996,1852,8,118,944,"2008-01-26T10:20:30.000"
66228,20696,3780,1852,12,322,3864,"2008-01-26T07:30:11.000"
34093,9621,3906,1852,18,45,810,"2008-01-26T10:25:50.000"
66310,18794,4727,1852,20,55,1100,"2008-01-26T07:26:53.000"
35629,18243,8643,1852,5,67,335,"2008-01-26T06:28:38.000"
66378,2994,2124,1852,1,46,46,"2008-01-26T04:11:39.000"
36276,4621,8479,1852,12,263,3156,"2008-01-26T05:05:37.000"
73065,27220,1162,1852,7,115,805,"2008-01-26T05:13:42.000"
37147,36636,7644,1852,9,169,1521,"2008-01-26T11:46:47.000"
74199,17758,3195,1852,7,200,1400,"2008-01-26T01:45:17.000"
38440,22679,4586,1852,9,317,2853,"2008-01-26T03:41:38.000"
75757,17957,42,1852,2,169,338,"2008-01-26T06:41:00.000"
38521,12778,8253,1852,12,90,1080,"2008-01-26T04:25:16.000"
76447,29538,2143,1852,8,160,1280,"2008-01-26T12:16:34.000"
40907,31972,2037,1852,3,129,387,"2008-01-26T07:54:31.000"
79388,34461,3340,1852,18,408,7344,"2008-01-26T11:02:22.000"
47854,46508,2699,1852,20,336,6720,"2008-01-26T06:31:00.000"
79509,18275,8166,1852,6,160,960,"2008-01-26T03:41:42.000"
50254,3426,7266,1852,4,68,272,"2008-01-26T07:57:02.000"
79859,47016,2570,1852,22,195,4290,"2008-01-26T01:41:26.000"
61177,37147,2273,1852,18,112,2016,"2008-01-26T09:52:11.000"
81421,35047,6773,1852,5,495,2475,"2008-01-26T06:28:49.000"
61330,19807,3557,1852,12,377,4524,"2008-01-26T01:16:08.000"
86334,28244,8255,1852,5,280,1400,"2008-01-26T10:38:13.000"
61834,16491,6510,1852,20,418,8360,"2008-01-26T11:35:48.000"
86801,41852,6763,1852,22,280,6160,"2008-01-26T12:45:53.000"
65424,24708,8238,1852,24,55,1320,"2008-01-26T08:18:37.000"
88579,22552,5355,1852,2,388,776,"2008-01-26T01:59:00.000"
66281,34701,1466,1852,3,160,480,"2008-01-26T07:59:28.000"
94467,346,8524,1852,22,370,8140,"2008-01-26T04:52:00.000"
66699,8879,7346,1852,1,388,388,"2008-01-26T08:30:03.000"
94907,43277,8459,1852,18,185,3330,"2008-01-26T04:11:34.000"
68006,21075,3523,1852,8,84,672,"2008-01-26T09:11:37.000"
96244,16813,6787,1852,12,64,768,"2008-01-26T12:59:54.000"
68985,1122,4379,1852,9,116,1044,"2008-01-26T08:38:21.000"
98603,9558,2508,1852,5,493,2465,"2008-01-26T08:06:42.000"
69150,25160,1175,1852,6,460,2760,"2008-01-26T01:14:47.000"
101877,3679,8753,1852,14,33,462,"2008-01-26T11:27:49.000"
69215,10883,2530,1852,10,216,2160,"2008-01-26T01:21:26.000"
103552,7149,8321,1852,5,24,120,"2008-01-26T03:25:29.000"
69470,48254,934,1852,4,200,800,"2008-01-26T05:50:09.000"
104765,9673,5520,1852,22,294,6468,"2008-01-26T02:53:49.000"
70096,15135,4283,1852,3,91,273,"2008-01-26T03:53:01.000"
105063,40137,637,1852,22,367,8074,"2008-01-26T10:48:05.000"
72279,4871,6364,1852,8,134,1072,"2008-01-26T01:28:11.000"
106618,1604,8580,1852,24,239,5736,"2008-01-26T01:01:46.000"
72692,4203,4124,1852,9,293,2637,"2008-01-26T04:05:53.000"
113536,25216,1071,1852,14,95,1330,"2008-01-26T02:33:50.000"
73220,30491,3062,1852,24,415,9960,"2008-01-26T06:53:11.000"
116061,23198,3772,1852,2,432,864,"2008-01-26T07:08:19.000"
77113,29283,1259,1852,7,328,2296,"2008-01-26T09:53:24.000"
116912,29296,1400,1852,1,185,185,"2008-01-26T06:28:51.000"
78013,37220,6025,1852,8,118,944,"2008-01-26T05:11:11.000"
118513,36189,2169,1852,6,210,1260,"2008-01-26T08:47:45.000"
79193,39908,4811,1852,16,260,4160,"2008-01-26T02:57:26.000"
119145,20302,6787,1852,24,274,6576,"2008-01-26T01:06:54.000"
81602,28875,6256,1852,9,472,4248,"2008-01-26T12:07:22.000"
120710,22226,1950,1852,9,317,2853,"2008-01-26T03:56:15.000"
83184,27127,3148,1852,12,115,1380,"2008-01-26T08:38:37.000"
121458,45958,76,1852,12,255,3060,"2008-01-26T07:46:42.000"
83565,45143,5465,1852,1,215,215,"2008-01-26T06:40:46.000"
124537,34513,65,1852,10,376,3760,"2008-01-26T08:50:42.000"
85695,22218,1330,1852,9,35,315,"2008-01-26T08:37:10.000"
