"salesid","listid","sellerid","buyerid","eventid","dateid","qtysold","pricepaid","commission","saletime"
35087,38896,2279,8018,265,1865,1,51,7.65,"2008-02-08T10:40:44.000"
20979,22815,31453,22032,6206,1865,1,66,9.9,"2008-02-08T07:23:01.000"
37221,41464,12971,6668,4201,1865,1,229,34.35,"2008-02-08T05:06:10.000"
24467,26796,8047,16085,1477,1865,2,310,46.5,"2008-02-08T12:48:29.000"
43555,48978,22405,4596,1976,1865,1,298,44.7,"2008-02-08T05:56:15.000"
24687,27064,26820,23492,8545,1865,4,308,46.2,"2008-02-08T04:54:02.000"
51338,57900,25713,23186,7076,1865,1,332,49.8,"2008-02-08T10:58:50.000"
29677,32543,13676,1791,5362,1865,1,289,43.35,"2008-02-08T05:27:13.000"
52404,59137,28044,8944,2237,1865,2,494,74.1,"2008-02-08T07:19:09.000"
32358,35797,11892,23137,5814,1865,2,106,15.9,"2008-02-08T07:22:39.000"
52654,59442,10136,2903,4188,1865,1,477,71.55,"2008-02-08T11:50:58.000"
33421,36923,12052,24127,4716,1865,4,1316,197.4,"2008-02-08T03:47:19.000"
54376,61327,5162,8513,7752,1865,1,31,4.65,"2008-02-08T08:36:45.000"
34455,38157,39361,13028,7513,1865,2,370,55.5,"2008-02-08T10:16:27.000"
56848,64242,27244,4765,4349,1865,4,1576,236.4,"2008-02-08T10:35:49.000"
34566,38294,19245,12259,4991,1865,2,536,80.4,"2008-02-08T12:47:54.000"
60275,68254,34357,20915,970,1865,4,1816,272.4,"2008-02-08T03:04:49.000"
34628,38361,6466,1291,6863,1865,1,323,48.45,"2008-02-08T02:05:42.000"
64184,72747,184,27972,4358,1865,2,850,127.5,"2008-02-08T05:33:29.000"
40745,45573,26736,15101,6748,1865,2,562,84.3,"2008-02-08T01:44:23.000"
67249,76338,47771,13520,2095,1865,2,596,89.4,"2008-02-08T07:28:58.000"
41695,46719,21672,25826,5034,1865,2,492,73.8,"2008-02-08T06:59:24.000"
72119,82210,29367,15366,910,1865,1,155,23.25,"2008-02-08T10:29:18.000"
47810,53983,13319,18176,3064,1865,3,435,65.25,"2008-02-08T03:42:37.000"
72671,82879,16486,3587,5459,1865,1,226,33.9,"2008-02-08T10:49:55.000"
48471,54780,6229,15913,4942,1865,1,27,4.05,"2008-02-08T04:41:43.000"
73563,83938,20304,7919,8556,1865,2,134,20.1,"2008-02-08T11:22:52.000"
49859,56306,24943,22605,1113,1865,2,226,33.9,"2008-02-08T07:29:42.000"
75895,86682,29121,25760,351,1865,4,152,22.8,"2008-02-08T12:51:11.000"
50357,56838,5102,27880,8662,1865,1,221,33.15,"2008-02-08T04:29:51.000"
78571,89700,2563,2654,3447,1865,1,424,63.6,"2008-02-08T10:11:38.000"
51061,57567,21088,18823,4643,1865,1,123,18.45,"2008-02-08T05:26:14.000"
80158,91539,44649,1936,3340,1865,4,460,69,"2008-02-08T04:15:58.000"
52694,59476,29317,8463,7946,1865,4,1620,243,"2008-02-08T12:30:45.000"
81191,92595,7181,27945,6499,1865,2,202,30.3,"2008-02-08T01:29:36.000"
53248,60066,48213,17391,8282,1865,1,251,37.65,"2008-02-08T11:24:14.000"
82977,94584,48027,27150,4991,1865,1,238,35.7,"2008-02-08T11:41:57.000"
55871,63030,10438,1111,195,1865,2,710,106.5,"2008-02-08T03:31:30.000"
85082,97128,35838,13399,3834,1865,2,420,63,"2008-02-08T06:25:00.000"
56338,63598,39405,16165,4124,1865,2,692,103.8,"2008-02-08T12:46:26.000"
88758,101389,49749,12440,4584,1865,4,1380,207,"2008-02-08T04:18:43.000"
56773,64153,13817,26719,1843,1865,2,120,18,"2008-02-08T09:10:53.000"
92335,105385,37043,1431,6641,1865,1,213,31.95,"2008-02-08T12:54:40.000"
57710,65321,6188,31523,7672,1865,2,276,41.4,"2008-02-08T01:28:38.000"
98262,112271,15169,4112,754,1865,3,1308,196.2,"2008-02-08T12:52:38.000"
58260,65961,48243,32246,4389,1865,1,343,51.45,"2008-02-08T01:48:55.000"
101194,115720,3151,8358,6104,1865,1,414,62.1,"2008-02-08T07:51:28.000"
59148,66921,17489,404,4379,1865,2,606,90.9,"2008-02-08T02:21:26.000"
101212,115739,25622,4454,4719,1865,4,324,48.6,"2008-02-08T08:16:31.000"
60218,68171,34362,4148,5544,1865,1,398,59.7,"2008-02-08T03:02:55.000"
107464,122977,274,31388,5554,1865,2,822,123.3,"2008-02-08T04:16:23.000"
60329,68322,15794,2935,1607,1865,2,420,63,"2008-02-08T03:06:28.000"
108511,124201,40381,13845,1251,1865,3,909,136.35,"2008-02-08T07:35:44.000"
61048,69150,25160,11320,1175,1865,2,920,138,"2008-02-08T03:34:46.000"
111293,127479,49105,23725,7795,1865,1,259,38.85,"2008-02-08T08:19:41.000"
61645,69867,15677,4639,6230,1865,4,280,42,"2008-02-08T03:58:13.000"
111645,127865,14129,7852,2927,1865,2,264,39.6,"2008-02-08T06:42:50.000"
65132,73864,21504,26548,3294,1865,1,289,43.35,"2008-02-08T06:08:30.000"
112766,129197,40578,4321,2868,1865,1,47,7.05,"2008-02-08T12:38:25.000"
71034,80799,39225,2718,2004,1865,2,510,76.5,"2008-02-08T09:48:01.000"
116735,133678,5062,3213,3091,1865,2,464,69.6,"2008-02-08T09:55:02.000"
74938,85542,15003,3486,3313,1865,2,770,115.5,"2008-02-08T12:16:20.000"
119105,136415,41424,5795,4744,1865,1,193,28.95,"2008-02-08T12:52:22.000"
75401,86094,39380,13991,2000,1865,2,100,15,"2008-02-08T12:32:46.000"
123311,141159,19826,26669,1724,1865,2,436,65.4,"2008-02-08T04:06:42.000"
76990,87983,38070,25992,1612,1865,4,792,118.8,"2008-02-08T04:11:25.000"
126853,145298,12914,25341,707,1865,4,1620,243,"2008-02-08T05:17:37.000"
77519,88510,38719,15304,7752,1865,2,706,105.9,"2008-02-08T02:32:45.000"
126854,145298,12914,25621,707,1865,1,405,60.75,"2008-02-08T05:18:00.000"
79880,91234,29853,25985,4989,1865,4,1092,163.8,"2008-02-08T10:58:16.000"
130066,149116,24777,28454,327,1865,2,940,141,"2008-02-08T02:29:10.000"
83648,95392,12499,5377,750,1865,1,31,4.65,"2008-02-08T12:56:49.000"
130373,149472,38246,22909,2846,1865,3,1077,161.55,"2008-02-08T08:35:52.000"
87519,99933,1960,13495,2800,1865,4,876,131.4,"2008-02-08T05:19:32.000"
130491,149602,24211,15418,8113,1865,2,480,72,"2008-02-08T10:51:30.000"
87531,99946,394,209,2761,1865,4,1068,160.2,"2008-02-08T05:41:11.000"
130968,150183,43150,6883,1237,1865,1,375,56.25,"2008-02-08T07:56:09.000"
89426,102119,23555,25319,2216,1865,1,228,34.2,"2008-02-08T05:25:00.000"
131687,152092,42838,17948,4695,1865,2,432,64.8,"2008-02-08T09:40:59.000"
92635,105744,43036,5426,686,1865,4,496,74.4,"2008-02-08T06:12:28.000"
132834,153419,45843,49,2909,1865,1,368,55.2,"2008-02-08T07:17:41.000"
94786,108211,5531,14259,7773,1865,2,976,146.4,"2008-02-08T11:54:33.000"
134001,154843,16781,9641,8503,1865,1,230,34.5,"2008-02-08T04:58:52.000"
96004,109593,44910,24896,2216,1865,1,51,7.65,"2008-02-08T12:45:11.000"
134879,155881,29869,14911,7469,1865,2,426,63.9,"2008-02-08T09:23:16.000"
97252,111020,15897,28905,1504,1865,1,201,30.15,"2008-02-08T03:56:29.000"
135137,156148,7307,29281,4830,1865,1,469,70.35,"2008-02-08T02:34:39.000"
97836,111757,43320,26062,868,1865,4,964,144.6,"2008-02-08T03:58:41.000"
138518,160027,38635,16422,1805,1865,1,50,7.5,"2008-02-08T05:31:47.000"
98053,111984,29473,2586,7481,1865,2,308,46.2,"2008-02-08T08:51:02.000"
139034,160650,28205,23145,6709,1865,1,334,50.1,"2008-02-08T03:48:12.000"
98530,112578,44185,8031,1405,1865,1,299,44.85,"2008-02-08T05:59:00.000"
140128,162013,24265,8512,7872,1865,2,578,86.7,"2008-02-08T01:31:35.000"
101488,116040,3616,14095,4689,1865,2,452,67.8,"2008-02-08T02:33:45.000"
140129,162013,24265,9092,7872,1865,1,289,43.35,"2008-02-08T01:32:34.000"
103399,118238,11903,19556,3135,1865,2,660,99,"2008-02-08T03:41:05.000"
141789,164011,16919,25800,4695,1865,4,368,55.2,"2008-02-08T08:45:28.000"
104679,119792,31280,18993,8113,1865,1,151,22.65,"2008-02-08T02:46:07.000"
143025,165563,801,12402,3117,1865,1,110,16.5,"2008-02-08T09:08:42.000"
107492,123011,5634,3635,3431,1865,2,544,81.6,"2008-02-08T05:00:06.000"
146393,169526,42352,13292,3996,1865,1,461,69.15,"2008-02-08T12:22:38.000"
109034,124827,16559,16741,6104,1865,2,684,102.6,"2008-02-08T02:24:25.000"
146507,169676,27560,13778,8463,1865,1,25,3.75,"2008-02-08T02:24:56.000"
109229,125088,12667,22809,504,1865,2,594,89.1,"2008-02-08T11:14:29.000"
150303,173956,42168,4449,4976,1865,4,200,30,"2008-02-08T03:36:34.000"
111743,127989,18516,17630,4088,1865,1,289,43.35,"2008-02-08T12:55:51.000"
153728,177964,44612,7062,8320,1865,2,98,14.7,"2008-02-08T10:23:29.000"
113325,129831,33116,268,343,1865,2,948,142.2,"2008-02-08T06:26:13.000"
153729,177964,44612,6687,8320,1865,1,49,7.35,"2008-02-08T10:23:32.000"
113616,130121,49901,15365,2000,1865,1,427,64.05,"2008-02-08T01:45:04.000"
153983,178267,49653,6535,5497,1865,4,908,136.2,"2008-02-08T03:01:47.000"
117453,134486,41142,27431,170,1865,1,217,32.55,"2008-02-08T02:57:31.000"
154298,178632,46119,13152,834,1865,1,307,46.05,"2008-02-08T08:18:02.000"
117830,134936,38509,2534,4969,1865,4,444,66.6,"2008-02-08T04:44:14.000"
161307,214318,25991,19515,7626,1865,1,1012,151.8,"2008-02-08T09:41:23.000"
121326,138904,16090,21018,8221,1865,1,226,33.9,"2008-02-08T12:39:54.000"
161541,214752,34087,13556,6752,1865,1,767,115.05,"2008-02-08T02:38:33.000"
122739,140504,47441,12276,3781,1865,4,1436,215.4,"2008-02-08T02:40:40.000"
163305,218057,13722,2368,1805,1865,2,4142,621.3,"2008-02-08T12:43:00.000"
122740,140504,47441,12225,3781,1865,2,718,107.7,"2008-02-08T02:43:04.000"
163865,219076,3494,15803,8298,1865,2,3450,517.5,"2008-02-08T10:39:23.000"
123868,141822,2089,4374,1254,1865,2,316,47.4,"2008-02-08T06:50:36.000"
165759,222650,25850,5380,7758,1865,2,4846,726.9,"2008-02-08T10:42:49.000"
125034,143177,33653,23659,8618,1865,1,161,24.15,"2008-02-08T12:01:39.000"
169195,229290,5315,15035,2350,1865,3,5919,887.85,"2008-02-08T06:48:59.000"
125509,143716,4522,6654,4989,1865,2,214,32.1,"2008-02-08T10:42:32.000"
170822,232396,37895,19559,1106,1865,1,2281,342.15,"2008-02-08T01:26:46.000"
131574,151933,40211,21877,2000,1865,2,660,99,"2008-02-08T07:20:04.000"
170837,232418,30786,19872,3148,1865,1,2374,356.1,"2008-02-08T01:27:05.000"
134056,154909,7262,21620,6513,1865,2,828,124.2,"2008-02-08T05:52:10.000"
4235,4569,26095,22099,8701,1865,2,354,53.1,"2008-02-08T12:59:03.000"
134390,155346,18316,8272,5259,1865,4,1008,151.2,"2008-02-08T12:21:55.000"
7304,7907,8562,7251,247,1865,2,196,29.4,"2008-02-08T10:40:04.000"
138123,159574,19035,17683,7285,1865,1,167,25.05,"2008-02-08T09:41:30.000"
11896,12868,46878,9327,7537,1865,2,76,11.4,"2008-02-08T12:54:23.000"
138459,159947,29517,11537,8021,1865,1,467,70.05,"2008-02-08T04:21:18.000"
13257,14314,20910,18563,1937,1865,2,356,53.4,"2008-02-08T07:40:29.000"
138945,160561,4557,3451,3659,1865,1,176,26.4,"2008-02-08T02:17:48.000"
15048,16309,17771,29215,1480,1865,1,135,20.25,"2008-02-08T11:14:21.000"
138983,160586,41827,15767,7614,1865,2,984,147.6,"2008-02-08T03:01:52.000"
19985,21647,49296,21250,3828,1865,2,372,55.8,"2008-02-08T01:25:01.000"
139555,161257,43160,24420,2421,1865,1,352,52.8,"2008-02-08T01:42:14.000"
25314,27698,27308,13446,3890,1865,4,872,130.8,"2008-02-08T04:50:15.000"
140140,162019,33381,18198,7319,1865,3,1173,175.95,"2008-02-08T01:45:14.000"
28210,30770,18357,29784,597,1865,2,476,71.4,"2008-02-08T01:22:02.000"
141516,163681,29169,21492,1438,1865,4,1152,172.8,"2008-02-08T03:34:40.000"
28603,31266,7926,3256,2508,1865,1,98,14.7,"2008-02-08T08:29:08.000"
143072,165618,13415,22871,7000,1865,2,252,37.8,"2008-02-08T09:55:04.000"
28800,31494,1955,21138,8429,1865,4,1152,172.8,"2008-02-08T12:23:05.000"
145006,167844,16927,31128,4381,1865,2,720,108,"2008-02-08T10:07:53.000"
29135,31904,5847,5507,1591,1865,3,222,33.3,"2008-02-08T06:42:44.000"
146579,169773,4296,12512,6748,1865,2,612,91.8,"2008-02-08T03:38:46.000"
33731,37319,9990,3864,1255,1865,1,195,29.25,"2008-02-08T09:26:27.000"
149702,173318,22481,4564,1513,1865,3,432,64.8,"2008-02-08T03:30:22.000"
33943,37545,34205,8077,636,1865,2,564,84.6,"2008-02-08T12:57:57.000"
149721,173336,37618,8737,7912,1865,1,165,24.75,"2008-02-08T03:47:26.000"
37212,41460,17787,6740,6028,1865,1,74,11.1,"2008-02-08T04:55:46.000"
154097,178400,8573,17170,8490,1865,2,912,136.8,"2008-02-08T05:01:54.000"
38329,42712,18944,27304,6841,1865,4,1284,192.6,"2008-02-08T03:02:24.000"
159477,210906,26508,18732,2406,1865,4,8832,1324.8,"2008-02-08T10:35:48.000"
39408,43982,16183,2395,4599,1865,1,277,41.55,"2008-02-08T12:31:19.000"
160128,212071,43416,13868,4382,1865,1,2444,366.6,"2008-02-08T11:46:42.000"
41677,46701,34345,7414,51,1865,2,460,69,"2008-02-08T06:45:13.000"
160202,212223,12390,4516,8019,1865,1,1040,156,"2008-02-08T12:57:54.000"
41971,47037,17734,7206,3822,1865,2,542,81.3,"2008-02-08T12:07:09.000"
161631,214942,24982,3731,2519,1865,1,531,79.65,"2008-02-08T04:32:23.000"
42805,48048,10041,21683,6519,1865,4,768,115.2,"2008-02-08T04:01:04.000"
162518,216587,12485,5157,3543,1865,2,4008,601.2,"2008-02-08T09:38:34.000"
45682,51417,147,20483,7784,1865,4,256,38.4,"2008-02-08T09:57:21.000"
162940,217381,22820,16311,777,1865,1,791,118.65,"2008-02-08T05:45:50.000"
53025,59830,2608,29517,5598,1865,1,252,37.8,"2008-02-08T07:04:50.000"
53229,60047,28901,20935,8303,1865,1,347,52.05,"2008-02-08T10:58:40.000"
54091,61032,48969,5780,3002,1865,2,188,28.2,"2008-02-08T03:10:59.000"
54490,61437,6622,12043,7,1865,1,265,39.75,"2008-02-08T10:39:49.000"
56487,63784,21337,6590,7550,1865,1,123,18.45,"2008-02-08T03:17:38.000"
68312,77629,9396,21836,5810,1865,1,342,51.3,"2008-02-08T08:08:51.000"
72238,82334,10639,9774,7165,1865,3,585,87.75,"2008-02-08T10:33:54.000"
74049,84514,10234,20871,6405,1865,4,1060,159,"2008-02-08T11:40:50.000"
78443,89565,44593,22416,1660,1865,2,686,102.9,"2008-02-08T07:34:09.000"
81141,92554,8825,23732,5863,1865,4,824,123.6,"2008-02-08T12:16:34.000"
84654,96624,42451,28713,3828,1865,1,460,69,"2008-02-08T09:47:00.000"
85072,97115,4277,18251,5459,1865,2,162,24.3,"2008-02-08T06:16:06.000"
85437,97531,22445,28409,8396,1865,2,592,88.8,"2008-02-08T01:15:29.000"
87734,100216,32121,21545,6588,1865,4,760,114,"2008-02-08T09:11:49.000"
93786,107118,285,7107,51,1865,1,190,28.5,"2008-02-08T04:52:25.000"
100489,114893,35108,18402,6373,1865,1,112,16.8,"2008-02-08T02:22:16.000"
101250,115775,26148,5098,5127,1865,1,157,23.55,"2008-02-08T09:02:20.000"
102012,116679,6564,14495,803,1865,2,226,33.9,"2008-02-08T03:45:00.000"
108877,124646,4639,3137,3506,1865,1,339,50.85,"2008-02-08T08:21:29.000"
111623,127841,20554,9782,6003,1865,2,412,61.8,"2008-02-08T05:15:26.000"
113413,129927,7248,3992,5303,1865,2,754,113.1,"2008-02-08T09:02:28.000"
114473,131102,5418,13155,4805,1865,2,100,15,"2008-02-08T09:05:12.000"
115035,131713,18441,20217,7116,1865,4,1712,256.8,"2008-02-08T10:34:49.000"
116530,133435,14626,2713,1306,1865,1,199,29.85,"2008-02-08T01:13:50.000"
117001,133969,8850,21185,4586,1865,1,137,20.55,"2008-02-08T08:58:30.000"
121420,138994,44428,9403,3541,1865,3,477,71.55,"2008-02-08T03:20:50.000"
124985,143134,49775,7589,5303,1865,4,680,102,"2008-02-08T10:52:59.000"
126097,144393,7081,222,6807,1865,2,520,78,"2008-02-08T12:16:16.000"
127083,145573,14128,27648,3091,1865,2,714,107.1,"2008-02-08T10:01:29.000"
127274,145813,33432,17107,8618,1865,1,377,56.55,"2008-02-08T01:59:48.000"
128379,147155,17231,6588,1850,1865,4,1836,275.4,"2008-02-08T02:43:46.000"
129918,148970,8952,25425,743,1865,4,136,20.4,"2008-02-08T10:52:57.000"
132130,152594,46547,5939,3523,1865,1,36,5.4,"2008-02-08T06:07:15.000"
141145,163203,24880,1675,6625,1865,3,186,27.9,"2008-02-08T08:45:49.000"
143338,165909,24092,28644,3820,1865,1,145,21.75,"2008-02-08T02:32:10.000"
145223,168133,7720,14722,2260,1865,2,742,111.3,"2008-02-08T01:56:27.000"
145683,168689,40501,22752,6104,1865,1,439,65.85,"2008-02-08T10:47:56.000"
146318,169439,44456,18008,8547,1865,4,1700,255,"2008-02-08T10:53:21.000"
149823,173445,18063,15963,5811,1865,4,248,37.2,"2008-02-08T05:39:19.000"
152216,176153,12890,4977,4689,1865,3,1200,180,"2008-02-08T05:11:28.000"
153210,177336,21292,452,6131,1865,1,20,3,"2008-02-08T12:32:16.000"
159528,210986,28819,16664,970,1865,1,510,76.5,"2008-02-08T11:41:04.000"
165572,222296,30589,3526,563,1865,1,569,85.35,"2008-02-08T07:20:07.000"
165995,223046,44329,30834,136,1865,2,3500,525,"2008-02-08T03:04:35.000"
166394,223852,35153,2603,8463,1865,1,1274,191.1,"2008-02-08T10:57:41.000"
593,601,40565,9017,4976,1866,1,84,12.6,"2008-02-09T05:53:12.000"
1198,1249,41506,22235,1953,1866,2,496,74.4,"2008-02-09T12:43:00.000"
7452,8094,6499,7745,130,1866,1,154,23.1,"2008-02-09T02:51:24.000"
2695,2904,10412,30941,3228,1866,1,116,17.4,"2008-02-09T06:20:51.000"
15457,16727,32826,1887,7669,1866,4,692,103.8,"2008-02-09T08:00:02.000"
3980,4283,30267,15192,2814,1866,2,120,18,"2008-02-09T02:15:37.000"
17072,18468,14616,140,8664,1866,2,326,48.9,"2008-02-09T06:01:31.000"
4025,4316,41105,14656,4075,1866,1,180,27,"2008-02-09T03:55:08.000"
17585,19076,46131,1987,2023,1866,1,150,22.5,"2008-02-09T03:28:54.000"
4537,4878,1241,454,2380,1866,1,53,7.95,"2008-02-09T12:08:14.000"
18281,19797,26615,8653,4889,1866,1,87,13.05,"2008-02-09T05:03:17.000"
5673,6128,12582,21169,6807,1866,2,142,21.3,"2008-02-09T03:43:08.000"
21667,23587,10216,11183,8547,1866,2,306,45.9,"2008-02-09T08:41:44.000"
14132,15267,28937,4169,2096,1866,2,130,19.5,"2008-02-09T02:25:56.000"
33205,36681,20460,21011,5980,1866,2,304,45.6,"2008-02-09T11:57:19.000"
20314,22023,13065,22984,2963,1866,1,168,25.2,"2008-02-09T07:28:59.000"
34431,38126,36732,14026,2197,1866,1,92,13.8,"2008-02-09T09:52:05.000"
21446,23367,21825,27581,1454,1866,2,146,21.9,"2008-02-09T04:37:40.000"
34595,38326,6876,722,7460,1866,2,110,16.5,"2008-02-09T01:29:53.000"
22726,24690,40707,11690,4200,1866,1,211,31.65,"2008-02-09T04:21:23.000"
38564,42998,2058,30934,6163,1866,1,95,14.25,"2008-02-09T07:24:35.000"
23059,25118,47861,28565,6442,1866,1,32,4.8,"2008-02-09T10:29:47.000"
38820,43281,10840,7851,1272,1866,1,58,8.7,"2008-02-09T12:33:35.000"
23748,25971,40538,15160,8697,1866,1,172,25.8,"2008-02-09T11:04:01.000"
41374,46356,9048,13816,1135,1866,2,614,92.1,"2008-02-09T12:44:07.000"
25310,27692,42688,12028,4224,1866,2,316,47.4,"2008-02-09T04:43:20.000"
43232,48570,1885,2006,7387,1866,2,522,78.3,"2008-02-09T11:28:28.000"
31407,34637,35909,1213,931,1866,4,148,22.2,"2008-02-09T01:50:35.000"
44069,49548,33389,31291,5883,1866,4,1024,153.6,"2008-02-09T03:18:33.000"
31536,34804,24896,17843,1668,1866,1,219,32.85,"2008-02-09T04:22:19.000"
45536,51239,39865,10081,3756,1866,1,135,20.25,"2008-02-09T07:08:24.000"
31537,34804,24896,17893,1668,1866,4,876,131.4,"2008-02-09T04:24:29.000"
48013,54232,34386,17326,3618,1866,1,249,37.35,"2008-02-09T07:24:12.000"
32837,36279,24519,5599,8477,1866,2,50,7.5,"2008-02-09T04:47:53.000"
48638,54950,26925,31965,6749,1866,8,1488,223.2,"2008-02-09T07:52:09.000"
37088,41304,6956,29504,6712,1866,4,536,80.4,"2008-02-09T02:46:01.000"
49483,55843,49055,27666,4730,1866,3,831,124.65,"2008-02-09T12:21:04.000"
37090,41304,6956,29291,6712,1866,2,268,40.2,"2008-02-09T02:48:11.000"
50584,57106,38953,21452,1306,1866,1,222,33.3,"2008-02-09T08:19:19.000"
37302,41549,11266,11059,6734,1866,2,496,74.4,"2008-02-09T06:38:28.000"
51092,57613,46472,17073,2029,1866,3,327,49.05,"2008-02-09T06:15:07.000"
37823,42129,45122,24383,7561,1866,4,1384,207.6,"2008-02-09T04:28:12.000"
54061,61007,21611,3378,4088,1866,4,1492,223.8,"2008-02-09T02:31:12.000"
38663,43110,32976,1641,1086,1866,2,480,72,"2008-02-09T09:33:12.000"
54259,61203,39618,7741,6841,1866,2,748,112.2,"2008-02-09T06:03:02.000"
38669,43115,41539,28177,443,1866,2,216,32.4,"2008-02-09T09:44:22.000"
58666,66410,6646,22280,7596,1866,2,550,82.5,"2008-02-09T02:04:19.000"
47404,53464,39871,3451,6636,1866,2,352,52.8,"2008-02-09T07:39:54.000"
62069,70379,48074,29060,2026,1866,2,286,42.9,"2008-02-09T04:14:40.000"
49222,55596,35846,15345,3091,1866,2,582,87.3,"2008-02-09T06:53:05.000"
62364,70703,20922,27789,1090,1866,2,798,119.7,"2008-02-09T04:25:48.000"
50085,56553,23982,32503,1104,1866,4,980,147,"2008-02-09T11:33:57.000"
63575,72047,20145,5751,4558,1866,2,304,45.6,"2008-02-09T05:10:29.000"
54620,61564,27390,592,7716,1866,2,784,117.6,"2008-02-09T01:42:20.000"
66320,75240,39026,7956,7176,1866,4,1216,182.4,"2008-02-09T06:54:50.000"
58161,65850,43634,22700,2911,1866,2,460,69,"2008-02-09T01:44:58.000"
67980,77197,49899,3915,3688,1866,1,171,25.65,"2008-02-09T07:57:17.000"
63069,71480,38730,24594,3204,1866,4,684,102.6,"2008-02-09T04:52:18.000"
72083,82163,49218,32153,363,1866,2,516,77.4,"2008-02-09T10:27:48.000"
64750,73395,19810,7781,917,1866,4,492,73.8,"2008-02-09T05:54:51.000"
72084,82163,49218,32008,363,1866,1,258,38.7,"2008-02-09T10:27:50.000"
66040,74896,25659,14081,7445,1866,1,77,11.55,"2008-02-09T06:44:41.000"
72555,82738,19144,643,2698,1866,1,39,5.85,"2008-02-09T10:45:26.000"
66733,75727,3865,13376,3195,1866,4,544,81.6,"2008-02-09T07:10:04.000"
72911,83191,8143,4164,2799,1866,2,48,7.2,"2008-02-09T10:58:25.000"
66734,75727,3865,14019,3195,1866,6,816,122.4,"2008-02-09T07:10:06.000"
74326,84829,3456,3185,8235,1866,1,30,4.5,"2008-02-09T11:52:26.000"
69932,79536,5234,2781,8666,1866,2,704,105.6,"2008-02-09T09:08:38.000"
76988,87983,38070,27061,1612,1866,1,198,29.7,"2008-02-09T04:09:58.000"
71037,80801,44246,2943,2267,1866,3,369,55.35,"2008-02-09T09:48:09.000"
79261,90495,46480,6982,1080,1866,4,1152,172.8,"2008-02-09T11:20:08.000"
72236,82334,10639,10258,7165,1866,2,390,58.5,"2008-02-09T10:33:54.000"
79858,91216,42170,15542,218,1866,4,712,106.8,"2008-02-09T10:35:43.000"
74980,85584,37683,26701,1898,1866,1,471,70.65,"2008-02-09T12:18:03.000"
83239,94870,15905,22019,3560,1866,4,1348,202.2,"2008-02-09T04:35:53.000"
78811,89982,24857,27925,3061,1866,2,268,40.2,"2008-02-09T02:43:19.000"
86054,98251,31136,30694,3380,1866,1,245,36.75,"2008-02-09T01:49:13.000"
80189,91573,48227,9933,2927,1866,2,396,59.4,"2008-02-09T04:52:50.000"
88738,101370,37102,11268,6132,1866,2,98,14.7,"2008-02-09T03:55:31.000"
81369,92788,43963,19998,2751,1866,2,212,31.8,"2008-02-09T04:43:29.000"
89452,102149,22154,892,4113,1866,2,884,132.6,"2008-02-09T05:55:11.000"
81752,93214,6836,22195,2097,1866,1,201,30.15,"2008-02-09T12:25:41.000"
89957,102702,43157,8077,7668,1866,1,388,58.2,"2008-02-09T02:59:21.000"
84169,96022,10180,17083,866,1866,2,312,46.8,"2008-02-09T11:40:28.000"
90061,102802,3008,85,2742,1866,1,251,37.65,"2008-02-09T05:05:19.000"
87649,100106,34990,7837,6305,1866,1,287,43.05,"2008-02-09T07:42:05.000"
90204,102964,9114,138,6517,1866,1,388,58.2,"2008-02-09T07:58:41.000"
88341,100890,16094,4557,7207,1866,1,219,32.85,"2008-02-09T08:54:22.000"
96843,110545,109,18511,1338,1866,1,67,10.05,"2008-02-09T07:19:08.000"
90064,102806,29350,8890,1804,1866,2,598,89.7,"2008-02-09T05:11:13.000"
97364,111155,4124,1792,2436,1866,2,730,109.5,"2008-02-09T06:27:22.000"
